date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:57:20	40522/40522	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%229e4a-5c024465cd2d2%22	https://mannatthemes.com/dastone/default/assets/fonts/dripicons-v2.eot	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/fonts/dripicons-v2.eot	(from https://mannatthemes.com/dastone/default/assets/css/icons.min.css)
14:57:20	40522/40522	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%229e4a-5c024465cd2d2%22	https://mannatthemes.com/dastone/default/assets/fonts/dripicons-v2.eot?	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/fonts/dripicons-v2d41d.eot	(from https://mannatthemes.com/dastone/default/assets/css/icons.min.css)
14:57:21	26004/26004	---M--	200	added ('OK')	font/woff	etag:%226594-5c024465cd2d2%22	https://mannatthemes.com/dastone/default/assets/fonts/dripicons-v2.woff	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/fonts/dripicons-v2.woff	(from https://mannatthemes.com/dastone/default/assets/css/icons.min.css)
14:57:22	99368/99368	---M--	200	added ('OK')	image/svg+xml	etag:%2218428-5c024465cd2d2%22	https://mannatthemes.com/dastone/default/assets/fonts/dripicons-v2.svg	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/fonts/dripicons-v2.svg	(from https://mannatthemes.com/dastone/default/assets/css/icons.min.css)
14:57:22	40348/40348	---M--	200	added ('OK')	font/ttf	etag:%229d9c-5c024465cd2d2%22	https://mannatthemes.com/dastone/default/assets/fonts/dripicons-v2.ttf	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/fonts/dripicons-v2.ttf	(from https://mannatthemes.com/dastone/default/assets/css/icons.min.css)
14:57:22	808444/808444	---M--	200	added ('OK')	font/ttf	etag:%22c55fc-5c024465e2a9a%22	https://mannatthemes.com/dastone/default/assets/fonts/materialdesignicons-webfont.ttf?v=4.7.95	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/fonts/materialdesignicons-webfonta5da.ttf	(from https://mannatthemes.com/dastone/default/assets/css/icons.min.css)
14:57:22	61920/61920	---M--	200	added ('OK')	font/ttf	etag:%22f1e0-5c024465d4035%22	https://mannatthemes.com/dastone/default/assets/fonts/feather.ttf?sdxovp	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/fonts/feather144f.ttf	(from https://mannatthemes.com/dastone/default/assets/css/icons.min.css)
14:57:22	29500/29500	---M--	200	added ('OK')	font/woff	etag:%22733c-5c024465d4035%22	https://mannatthemes.com/dastone/default/assets/fonts/feather.woff?sdxovp	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/fonts/feather144f.woff	(from https://mannatthemes.com/dastone/default/assets/css/icons.min.css)
14:57:23	213926/213926	---M--	200	added ('OK')	image/svg+xml	etag:%22343a6-5c024465d1153%22	https://mannatthemes.com/dastone/default/assets/fonts/feather.svg?sdxovp	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/fonts/feather144f.svg	(from https://mannatthemes.com/dastone/default/assets/css/icons.min.css)
14:57:23	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221339c-5c024465e3a3a%22	https://mannatthemes.com/dastone/default/assets/fonts/themify.eot?-fvbane	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/fonts/themify9f24.eot	(from https://mannatthemes.com/dastone/default/assets/css/icons.min.css)
14:57:23	56108/56108	---M--	200	added ('OK')	font/woff	etag:%22db2c-5c024465e597b%22	https://mannatthemes.com/dastone/default/assets/fonts/themify.woff?-fvbane	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/fonts/themify9f24.woff	(from https://mannatthemes.com/dastone/default/assets/css/icons.min.css)
14:57:23	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221339c-5c024465e3a3a%22	https://mannatthemes.com/dastone/default/assets/fonts/themify.eot?	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/fonts/themifyd41d.eot	(from https://mannatthemes.com/dastone/default/assets/css/icons.min.css)
14:57:23	78584/78584	---M--	200	added ('OK')	font/ttf	etag:%22132f8-5c024465e597b%22	https://mannatthemes.com/dastone/default/assets/fonts/themify.ttf?-fvbane	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/fonts/themify9f24.ttf	(from https://mannatthemes.com/dastone/default/assets/css/icons.min.css)
14:57:24	100204/100204	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221876c-5c024465e597b%22	https://mannatthemes.com/dastone/default/assets/fonts/typicons.eot	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/fonts/typicons.eot	(from https://mannatthemes.com/dastone/default/assets/css/icons.min.css)
14:57:24	234269/234269	---M--	200	added ('OK')	image/svg+xml	etag:%223931d-5c024465e3a3a%22	https://mannatthemes.com/dastone/default/assets/fonts/themify.svg?-fvbane	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/fonts/themify9f24.svg	(from https://mannatthemes.com/dastone/default/assets/css/icons.min.css)
14:57:24	100204/100204	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221876c-5c024465e597b%22	https://mannatthemes.com/dastone/default/assets/fonts/typicons.eot?	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/fonts/typiconsd41d.eot	(from https://mannatthemes.com/dastone/default/assets/css/icons.min.css)
14:57:24	59872/59872	---M--	200	added ('OK')	font/woff	etag:%22e9e0-5c024465e691b%22	https://mannatthemes.com/dastone/default/assets/fonts/typicons.woff	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/fonts/typicons.woff	(from https://mannatthemes.com/dastone/default/assets/css/icons.min.css)
14:57:24	99920/99920	---M--	200	added ('OK')	font/ttf	etag:%2218650-5c024465e691b%22	https://mannatthemes.com/dastone/default/assets/fonts/typicons.ttf	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/fonts/typicons.ttf	(from https://mannatthemes.com/dastone/default/assets/css/icons.min.css)
14:57:25	186474/186474	---M--	200	added ('OK')	image/svg+xml	etag:%222d86a-5c024465e597b%22	https://mannatthemes.com/dastone/default/assets/fonts/typicons.svg	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/fonts/typicons.svg	(from https://mannatthemes.com/dastone/default/assets/css/icons.min.css)
14:57:25	709/709	---M--	200	added ('OK')	image/png	etag:%222c5-5c024465e885c%22	https://mannatthemes.com/dastone/default/assets/images/open.png	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/images/open.png	(from https://mannatthemes.com/dastone/default/assets/css/app.min.css)
14:57:25	686/686	---M--	200	added ('OK')	image/png	etag:%222ae-5c024465e78bc%22	https://mannatthemes.com/dastone/default/assets/images/close.png	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/images/close.png	(from https://mannatthemes.com/dastone/default/assets/css/app.min.css)
14:57:25	219/219	---M--	200	added ('OK')	image/png	etag:%22db-5c3c29c81e493%22	https://mannatthemes.com/dastone/default/assets/images/pattern-sm.png	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/images/pattern-sm.png	(from https://mannatthemes.com/dastone/default/assets/css/app.min.css)
14:57:25	105556/105556	---M--	200	added ('OK')	font/woff2	etag:%2219c54-5c024465d5f75%22	https://mannatthemes.com/dastone/default/assets/fonts/inter-light.woff2?v=3.13	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/fonts/inter-light46a7.woff2	(from https://mannatthemes.com/dastone/default/assets/css/app.min.css)
14:57:26	141264/141264	---M--	200	added ('OK')	font/woff	etag:%22227d0-5c024465d5f75%22	https://mannatthemes.com/dastone/default/assets/fonts/inter-light.woff?v=3.13	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/fonts/inter-light46a7.woff	(from https://mannatthemes.com/dastone/default/assets/css/app.min.css)
14:57:26	100368/100368	---M--	200	added ('OK')	font/woff2	etag:%2218810-5c024465d7eb6%22	https://mannatthemes.com/dastone/default/assets/fonts/inter-regular.woff2?v=3.13	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/fonts/inter-regular46a7.woff2	(from https://mannatthemes.com/dastone/default/assets/css/app.min.css)
14:57:26	106484/106484	---M--	200	added ('OK')	font/woff2	etag:%2219ff4-5c024465d7eb6%22	https://mannatthemes.com/dastone/default/assets/fonts/inter-medium.woff2?v=3.13	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/fonts/inter-medium46a7.woff2	(from https://mannatthemes.com/dastone/default/assets/css/app.min.css)
14:57:27	134996/134996	---M--	200	added ('OK')	font/woff	etag:%2220f54-5c024465d7eb6%22	https://mannatthemes.com/dastone/default/assets/fonts/inter-regular.woff?v=3.13	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/fonts/inter-regular46a7.woff	(from https://mannatthemes.com/dastone/default/assets/css/app.min.css)
14:57:27	107144/107144	---M--	200	added ('OK')	font/woff2	etag:%221a288-5c024465d4035%22	https://mannatthemes.com/dastone/default/assets/fonts/inter-bold.woff2?v=3.13	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/fonts/inter-bold46a7.woff2	(from https://mannatthemes.com/dastone/default/assets/css/app.min.css)
14:57:27	279/279	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2015%20Nov%202022%2009:27:27%20GMT	https://mannatthemes.com/dastone/default/assets/fonts/iter-bold.woff?v=3.13	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/fonts/iter-bold46a7.woff	(from https://mannatthemes.com/dastone/default/assets/css/app.min.css)
14:57:27	279/279	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2015%20Nov%202022%2009:27:27%20GMT	https://mannatthemes.com/dastone/default/assets/images/1.png	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/images/1.png	(from https://mannatthemes.com/dastone/default/assets/css/app.min.css)
14:57:27	142780/142780	---M--	200	added ('OK')	font/woff	etag:%2222dbc-5c024465d7eb6%22	https://mannatthemes.com/dastone/default/assets/fonts/inter-medium.woff?v=3.13	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/fonts/inter-medium46a7.woff	(from https://mannatthemes.com/dastone/default/assets/css/app.min.css)
14:57:27	279/279	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2015%20Nov%202022%2009:27:27%20GMT	https://mannatthemes.com/dastone/default/assets/images/products/offer.jpg	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/images/products/offer.jpg	(from https://mannatthemes.com/dastone/default/assets/css/app.min.css)
14:57:27	1162/1162	---M--	200	added ('OK')	image/png	etag:%2248a-5c024465ea79d%22	https://mannatthemes.com/dastone/default/assets/images/products/bg-cart.png	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/images/products/bg-cart.png	(from https://mannatthemes.com/dastone/default/assets/css/app.min.css)
14:57:28	175436/175436	---M--	200	added ('OK')	image/png	etag:%222ad4c-5c024465e691b%22	https://mannatthemes.com/dastone/default/assets/images/auth-bg.png	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/images/auth-bg.png	(from https://mannatthemes.com/dastone/default/assets/css/app.min.css)
14:57:28	5249/5249	---M--	200	added ('OK')	image/png	etag:%221481-5c024465e885c%22	https://mannatthemes.com/dastone/default/assets/images/money-beg.png	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/images/money-beg.png	(from https://mannatthemes.com/dastone/default/sales-index.html)
14:57:28	72863/72863	---M--	200	added ('OK')	image/png	etag:%2211c9f-5c024465e97fd%22	https://mannatthemes.com/dastone/default/assets/images/products/01.png	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/images/products/01.png	(from https://mannatthemes.com/dastone/default/sales-index.html)
14:57:29	180033/180033	---M--	200	added ('OK')	image/png	etag:%222bf41-5c024465e97fd%22	https://mannatthemes.com/dastone/default/assets/images/products/02.png	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/images/products/02.png	(from https://mannatthemes.com/dastone/default/sales-index.html)
14:57:30	204208/204208	---M--	200	added ('OK')	image/png	etag:%2231db0-5c024465eb73d%22	https://mannatthemes.com/dastone/default/assets/images/products/img-5.png	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/images/products/img-5.png	(from https://mannatthemes.com/dastone/default/sales-index.html)
14:57:30	377080/377080	---M--	200	added ('OK')	image/png	etag:%225c0f8-5c024465ea79d%22	https://mannatthemes.com/dastone/default/assets/images/products/04.png	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/images/products/04.png	(from https://mannatthemes.com/dastone/default/sales-index.html)
14:57:30	1952/1952	---M-Z	200	added ('OK')	application/javascript	etag:%227a0-5c024465ef5bf-gzip%22	https://mannatthemes.com/dastone/default/assets/pages/jquery.sales_dashboard.init.js	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/pages/jquery.sales_dashboard.init.js	(from https://mannatthemes.com/dastone/default/sales-index.html)
14:57:31	19403/19403	---M-Z	200	added ('OK')	text/css	etag:%224bcb-5c02446604d87-gzip%22	https://mannatthemes.com/dastone/plugins/summernote/summernote-bs4.min.css	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/plugins/summernote/summernote-bs4.min.css	(from https://mannatthemes.com/dastone/default/apps-email-inbox.html)
14:57:31	5066/5066	---M--	200	added ('OK')	image/jpeg	etag:%2213ca-5c024465ec6de%22	https://mannatthemes.com/dastone/default/assets/images/users/user-1.jpg	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/images/users/user-1.jpg	(from https://mannatthemes.com/dastone/default/apps-email-inbox.html)
14:57:31	7394/7394	---M--	200	added ('OK')	image/jpeg	etag:%221ce2-5c024465ec6de%22	https://mannatthemes.com/dastone/default/assets/images/users/user-2.jpg	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/images/users/user-2.jpg	(from https://mannatthemes.com/dastone/default/apps-email-inbox.html)
14:57:31	9767/9767	---M--	200	added ('OK')	image/jpeg	etag:%222627-5c024465ec6de%22	https://mannatthemes.com/dastone/default/assets/images/users/user-3.jpg	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/images/users/user-3.jpg	(from https://mannatthemes.com/dastone/default/apps-email-inbox.html)
14:57:32	151398/151398	---M-Z	200	added ('OK')	application/javascript	etag:%2224f66-5c02446605d27-gzip%22	https://mannatthemes.com/dastone/plugins/summernote/summernote-bs4.min.js	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/plugins/summernote/summernote-bs4.min.js	(from https://mannatthemes.com/dastone/default/apps-email-inbox.html)
14:57:32	1081/1081	---M--	200	added ('OK')	image/jpeg	etag:%22439-5c024465ec6de%22	https://mannatthemes.com/dastone/default/assets/images/small/sm-1.jpg	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/images/small/sm-1.jpg	(from https://mannatthemes.com/dastone/default/apps-email-read.html)
14:57:32	1348/1348	---M--	200	added ('OK')	image/jpeg	etag:%22544-5c024465ec6de%22	https://mannatthemes.com/dastone/default/assets/images/small/sm-3.jpg	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/images/small/sm-3.jpg	(from https://mannatthemes.com/dastone/default/apps-email-read.html)
14:57:32	7369/7369	---M--	200	added ('OK')	image/jpeg	etag:%221cc9-5c024465ec6de%22	https://mannatthemes.com/dastone/default/assets/images/users/user-8.jpg	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/images/users/user-8.jpg	(from https://mannatthemes.com/dastone/default/apps-chat.html)
14:57:33	8579/8579	---M--	200	added ('OK')	image/jpeg	etag:%222183-5c024465ec6de%22	https://mannatthemes.com/dastone/default/assets/images/users/user-6.jpg	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/images/users/user-6.jpg	(from https://mannatthemes.com/dastone/default/apps-chat.html)
14:57:33	6306/6306	---M--	200	added ('OK')	image/jpeg	etag:%2218a2-5c024465ec6de%22	https://mannatthemes.com/dastone/default/assets/images/users/user-7.jpg	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/images/users/user-7.jpg	(from https://mannatthemes.com/dastone/default/apps-chat.html)
14:57:34	27363/27363	---M-Z	200	added ('OK')	text/css	etag:%226ae3-5c024465fb143-gzip%22	https://mannatthemes.com/dastone/plugins/fullcalendar/packages/core/main.css	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/plugins/fullcalendar/packages/core/main.css	(from https://mannatthemes.com/dastone/default/apps-calendar.html)
14:57:34	1807/1807	---M-Z	200	added ('OK')	text/css	etag:%2270f-5c024465fd084-gzip%22	https://mannatthemes.com/dastone/plugins/fullcalendar/packages/daygrid/main.css	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/plugins/fullcalendar/packages/daygrid/main.css	(from https://mannatthemes.com/dastone/default/apps-calendar.html)
14:57:34	813/813	---M-Z	200	added ('OK')	text/css	etag:%2232d-5c024465fb143-gzip%22	https://mannatthemes.com/dastone/plugins/fullcalendar/packages/bootstrap/main.css	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/plugins/fullcalendar/packages/bootstrap/main.css	(from https://mannatthemes.com/dastone/default/apps-calendar.html)
14:57:34	7304/7304	---M-Z	200	added ('OK')	text/css	etag:%221c88-5c024465fe024-gzip%22	https://mannatthemes.com/dastone/plugins/fullcalendar/packages/timegrid/main.css	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/plugins/fullcalendar/packages/timegrid/main.css	(from https://mannatthemes.com/dastone/default/apps-calendar.html)
14:57:34	1938/1938	---M-Z	200	added ('OK')	text/css	etag:%22792-5c024465fe024-gzip%22	https://mannatthemes.com/dastone/plugins/fullcalendar/packages/list/main.css	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/plugins/fullcalendar/packages/list/main.css	(from https://mannatthemes.com/dastone/default/apps-calendar.html)
14:57:35	6964/6964	---M-Z	200	added ('OK')	text/css	etag:%221b34-5c02446601ea6-gzip%22	https://mannatthemes.com/dastone/plugins/lightpick/lightpick.css	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/plugins/lightpick/lightpick.css	(from https://mannatthemes.com/dastone/default/apps-calendar.html)
14:57:35	30721/30721	---M--	200	added ('OK')	image/svg+xml	etag:%227801-5c024465ed67e%22	https://mannatthemes.com/dastone/default/assets/images/widgets/calendar.svg	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/images/widgets/calendar.svg	(from https://mannatthemes.com/dastone/default/apps-calendar.html)
14:57:35	10171/10171	---M--	200	added ('OK')	image/jpeg	etag:%2227bb-5c024465ed67e%22	https://mannatthemes.com/dastone/default/assets/images/widgets/project1.jpg	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/images/widgets/project1.jpg	(from https://mannatthemes.com/dastone/default/apps-calendar.html)
14:57:35	11187/11187	---M--	200	added ('OK')	image/jpeg	etag:%222bb3-5c024465ee61e%22	https://mannatthemes.com/dastone/default/assets/images/widgets/project3.jpg	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/images/widgets/project3.jpg	(from https://mannatthemes.com/dastone/default/apps-calendar.html)
14:57:35	4078/4078	---M--	200	added ('OK')	image/jpeg	etag:%22fee-5c024465ee61e%22	https://mannatthemes.com/dastone/default/assets/images/widgets/project4.jpg	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/images/widgets/project4.jpg	(from https://mannatthemes.com/dastone/default/apps-calendar.html)
14:57:36	372471/372471	---MCZ	200	added ('OK')	application/javascript	etag:%225aef7-5c024465fd084-gzip%22	https://mannatthemes.com/dastone/plugins/fullcalendar/packages/core/main.js	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/plugins/fullcalendar/packages/core/main.js	(from https://mannatthemes.com/dastone/default/apps-calendar.html)
14:57:36	80253/80253	---M-Z	200	added ('OK')	application/javascript	etag:%221397d-5c024465fd084-gzip%22	https://mannatthemes.com/dastone/plugins/fullcalendar/packages/daygrid/main.js	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/plugins/fullcalendar/packages/daygrid/main.js	(from https://mannatthemes.com/dastone/default/apps-calendar.html)
14:57:36	68516/68516	---M-Z	200	added ('OK')	application/javascript	etag:%2210ba4-5c024465fe024-gzip%22	https://mannatthemes.com/dastone/plugins/fullcalendar/packages/timegrid/main.js	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/plugins/fullcalendar/packages/timegrid/main.js	(from https://mannatthemes.com/dastone/default/apps-calendar.html)
14:57:36	102552/102552	---M-Z	200	added ('OK')	application/javascript	etag:%2219098-5c024465fe024-gzip%22	https://mannatthemes.com/dastone/plugins/fullcalendar/packages/interaction/main.js	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/plugins/fullcalendar/packages/interaction/main.js	(from https://mannatthemes.com/dastone/default/apps-calendar.html)
14:57:37	15939/15939	---M-Z	200	added ('OK')	application/javascript	etag:%223e43-5c024465fe024-gzip%22	https://mannatthemes.com/dastone/plugins/fullcalendar/packages/list/main.js	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/plugins/fullcalendar/packages/list/main.js	(from https://mannatthemes.com/dastone/default/apps-calendar.html)
14:57:37	47059/47059	---M-Z	200	added ('OK')	application/javascript	etag:%22b7d3-5c02446601ea6-gzip%22	https://mannatthemes.com/dastone/plugins/lightpick/lightpick.js	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/plugins/lightpick/lightpick.js	(from https://mannatthemes.com/dastone/default/apps-calendar.html)
14:57:37	1329/1329	---M-Z	200	added ('OK')	application/javascript	etag:%22531-5c024465ee61e-gzip%22	https://mannatthemes.com/dastone/default/assets/pages/jquery.calendar.js	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/pages/jquery.calendar.js	(from https://mannatthemes.com/dastone/default/apps-calendar.html)
14:57:37	8999/8999	---M--	200	added ('OK')	image/png	etag:%222327-5c024465eb73d%22	https://mannatthemes.com/dastone/default/assets/images/signature.png	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/images/signature.png	(from https://mannatthemes.com/dastone/default/apps-invoice.html)
14:57:38	4654/4654	---M--	200	added ('OK')	image/jpeg	etag:%22122e-5c024465ec6de%22	https://mannatthemes.com/dastone/default/assets/images/users/user-10.jpg	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/images/users/user-10.jpg	(from https://mannatthemes.com/dastone/default/apps-tasks.html)
14:57:38	7441/7441	---M--	200	added ('OK')	image/jpeg	etag:%221d11-5c024465ec6de%22	https://mannatthemes.com/dastone/default/assets/images/users/user-9.jpg	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/images/users/user-9.jpg	(from https://mannatthemes.com/dastone/default/apps-tasks.html)
14:57:38	676/676	---M-Z	200	added ('OK')	application/javascript	etag:%222a4-5c024465ef5bf-gzip%22	https://mannatthemes.com/dastone/default/assets/pages/jquery.task.init.js	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/pages/jquery.task.init.js	(from https://mannatthemes.com/dastone/default/apps-tasks.html)
14:57:39	12499/12499	---M--	200	added ('OK')	image/jpeg	etag:%2230d3-5c024465ed67e%22	https://mannatthemes.com/dastone/default/assets/images/widgets/project2.jpg	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/images/widgets/project2.jpg	(from https://mannatthemes.com/dastone/default/apps-project-overview.html)
14:57:39	1593/1593	---M-Z	200	added ('OK')	application/javascript	etag:%22639-5c024465ef5bf-gzip%22	https://mannatthemes.com/dastone/default/assets/pages/jquery.projects_overview.init.js	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/pages/jquery.projects_overview.init.js	(from https://mannatthemes.com/dastone/default/apps-project-overview.html)
14:57:39	466/466	---M-Z	200	added ('OK')	text/css	etag:%221d2-5c024465f9202-gzip%22	https://mannatthemes.com/dastone/plugins/dragula/dragula.min.css	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/plugins/dragula/dragula.min.css	(from https://mannatthemes.com/dastone/default/apps-project-board.html)
14:57:39	11396/11396	---M-Z	200	added ('OK')	application/javascript	etag:%222c84-5c024465f9202-gzip%22	https://mannatthemes.com/dastone/plugins/dragula/dragula.min.js	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/plugins/dragula/dragula.min.js	(from https://mannatthemes.com/dastone/default/apps-project-board.html)
14:57:40	363/363	---M-Z	200	added ('OK')	application/javascript	etag:%2216b-5c024465ee61e-gzip%22	https://mannatthemes.com/dastone/default/assets/pages/jquery.dragula.init.js	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/pages/jquery.dragula.init.js	(from https://mannatthemes.com/dastone/default/apps-project-board.html)
14:57:40	299/299	---M-Z	200	added ('OK')	application/javascript	etag:%2212b-5c024465ee61e-gzip%22	https://mannatthemes.com/dastone/default/assets/pages/jquery.projects_new.init.js	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/pages/jquery.projects_new.init.js	(from https://mannatthemes.com/dastone/default/apps-new-project.html)
14:57:41	32834/32834	---M--	200	added ('OK')	image/png	etag:%228042-5c024465ea79d%22	https://mannatthemes.com/dastone/default/assets/images/products/img-2.png	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/images/products/img-2.png	(from https://mannatthemes.com/dastone/default/apps-ecommerce-products.html)
14:57:41	29024/29024	---M--	200	added ('OK')	image/png	etag:%227160-5c024465ea79d%22	https://mannatthemes.com/dastone/default/assets/images/products/img-3.png	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/images/products/img-3.png	(from https://mannatthemes.com/dastone/default/apps-ecommerce-products.html)
14:57:41	45964/45964	---M--	200	added ('OK')	image/png	etag:%22b38c-5c024465eb73d%22	https://mannatthemes.com/dastone/default/assets/images/products/img-4.png	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/images/products/img-4.png	(from https://mannatthemes.com/dastone/default/apps-ecommerce-products.html)
14:57:42	161341/161341	---M--	200	added ('OK')	image/png	etag:%222763d-5c024465eb73d%22	https://mannatthemes.com/dastone/default/assets/images/products/img-6.png	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/images/products/img-6.png	(from https://mannatthemes.com/dastone/default/apps-ecommerce-products.html)
14:57:42	51764/51764	---M--	200	added ('OK')	image/png	etag:%22ca34-5c024465ea79d%22	https://mannatthemes.com/dastone/default/assets/images/products/img-1.png	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/images/products/img-1.png	(from https://mannatthemes.com/dastone/default/apps-ecommerce-products.html)
14:57:42	48401/48401	---M--	200	added ('OK')	image/png	etag:%22bd11-5c024465eb73d%22	https://mannatthemes.com/dastone/default/assets/images/products/img-7.png	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/images/products/img-7.png	(from https://mannatthemes.com/dastone/default/apps-ecommerce-products.html)
14:57:42	14535/14535	---M--	200	added ('OK')	image/png	etag:%2238c7-5c024465eb73d%22	https://mannatthemes.com/dastone/default/assets/images/products/img-8.png	C:/xampp/htdocs/mannathemes/mannatthemes.com/dastone/default/assets/images/products/img-8.png	(from https://mannatthemes.com/dastone/default/apps-ecommerce-products.html)
